Datetime,Close,High,Low,Open,Volume,rsi_14,rsi_28,rsi_50,rsi_7,macd,ema_10,ema_20,ema_50,ema_100,ema_200,stoch_k,stoch_d,roc,adx,di_plus,di_minus,atr_14,atr_20,close_pos,body_range_ratio,volume_zscore_50,bb_lower_20,bb_middle_20,bb_upper_20,bb_width_20,obv,atr_5,log_returns,rolling_max_20,rolling_min_20,price_from_20d_high,returns,direction
2024-01-18 19:30:00+00:00,188.95989990234375,189.13999938964844,188.7050018310547,188.9250030517578,7066159,66.04643118994997,59.06395669780374,52.47984359654762,72.62516660600292,1.0553106367410976,186.58615844241945,185.45170954104026,185.06883142271073,186.69087984610462,185.06883142271073,91.35126110488065,88.96268319054576,3.7557132487045277,24.58918554769499,38.74050390307119,21.017285193018072,1.3420081328678333,1.2892447653993937,0.5859758664234601,0.08022309527150273,0.24621581431843384,178.84365643652953,184.2602088928223,189.67676134911508,0.05879242717502177,-11525953.0,1.4017095670045505,0.0001873609536856345,188.95989990234375,181.6999969482422,1.0,0.00018737850684535928,1
2024-01-18 20:30:00+00:00,188.72999572753906,188.99000549316406,188.50999450683594,188.9600067138672,6982801,64.79150336478213,58.42000367118821,52.11532686419485,70.08243242583605,1.176035602121459,186.9759470397139,185.76392727308775,185.21240649348832,186.73125837841025,185.21240649348832,97.63820284433706,92.35173100179776,3.6294755038282704,24.781218323984135,37.703120704365794,21.542351471739757,1.280436908114997,1.24878307644583,0.45832538622925806,0.47917858732277957,0.21396518447777402,178.84065356401797,184.55870895385743,190.2767643436969,0.06196462277235659,-18508754.0,1.2173698508692656,-0.0012174231074766628,188.95989990234375,181.6999969482422,0.9987833176513985,-0.0012166823486015055,1
2024-01-19 14:30:00+00:00,189.94009399414062,189.96499633789062,188.82000732421875,189.3300018310547,16382763,68.21485887249901,60.755496505026606,53.83744324014455,75.37644676142207,1.353750629289408,187.51488284960965,186.16165743699756,185.39780600331784,186.79479967773162,185.39780600331784,97.67907733856171,95.5561804292598,4.056466404233242,25.426890085309758,40.551820386114315,20.054414261895623,1.277191458274752,1.2480939531411168,0.9782510194834617,0.5328366960739892,2.5837796956102017,178.66651376987994,184.85821380615235,191.04991384242476,0.0669886385764303,-2125991.0,1.2208960027657252,0.0063913280648651635,189.94009399414062,181.6999969482422,1.0,0.006411796185003427,2
2024-01-19 15:30:00+00:00,189.91000366210938,190.16000366210938,189.5800018310547,189.94000244140625,7573154,68.03770721710367,60.66762426670096,53.78835985168892,74.99147942294272,1.4751583234693726,187.9503593609732,186.5186427917701,185.5747549311136,186.85648688534306,185.5747549311136,97.4101396907144,97.5758066245377,4.228466244927151,26.11630966829299,40.31790560594724,19.377496303713468,1.2273921991876047,1.2146893470367954,0.5689668780089974,0.05172186998500434,0.3204159430612037,178.76288819144332,185.23296432495115,191.703040458459,0.06985879815816673,-9699145.0,1.0927171684235177,-0.0001584326674119614,189.94009399414062,181.6999969482422,0.9998415798823803,-0.00015842011761968422,1
2024-01-19 16:30:00+00:00,190.31500244140625,190.42999267578125,189.33009338378906,189.89999389648438,5987140,69.19719946954466,61.44594250410138,54.35983581213808,76.84819983761557,1.5857749856514545,188.38029446650648,186.88020085364022,185.76064699034077,186.92497234189875,185.76064699034077,98.53308774764382,97.87410159230663,4.1908456289409415,26.88430717143564,39.30084189337441,18.127867536898528,1.2182855629593605,1.208949844284565,0.8954538518097194,0.3773150396071196,-0.1024076007240256,178.87544302957988,185.61196441650387,192.34848580342785,0.07258714607219574,-3712005.0,1.0941535931372517,0.0021303119256252095,190.31500244140625,181.6999969482422,1.0,0.002132582652241144,1
2024-01-19 17:30:00+00:00,190.93499755859375,190.99000549316406,190.27999877929688,190.32000732421875,7184895,70.93545149809684,62.62022485704395,55.224789195659696,79.5586941066014,1.7038272518586552,188.84478593779508,187.26637196839772,185.96356269889972,187.0043787818333,185.96356269889972,98.43828201118995,98.12716981651604,1.859104758509141,27.858997361706365,40.99883352312421,17.350049026549968,1.1819799308813481,1.184002687763696,0.9225247684339473,0.8661752380133675,0.1955054562164717,179.07186281616043,186.03578414916993,192.99970548217942,0.07486647114541772,3472890.0,1.0173242172832389,0.0032524362687513953,190.93499755859375,181.6999969482422,1.0,0.0032577311784884877,1
2024-01-19 18:30:00+00:00,191.47000122070312,191.9499969482422,190.9250030517578,190.9344940185547,6850175,72.3836940250073,63.61202259361067,55.95970590895917,81.71395028886596,1.8195798636495795,189.3220978074147,187.6667176114744,186.17950146446063,187.09280694893965,186.17950146446063,97.7701649396717,98.24717823283515,1.430310370891951,29.174915258136416,44.291940347516565,16.265047385157253,1.1707666427101358,1.1760522481997298,0.531708696817221,0.5224491618781076,0.08688928227344841,179.2217429451802,186.45078430175784,193.67982565833546,0.07754369480020976,10323065.0,1.0188581531234662,0.002798101556617092,191.47000122070312,181.6999969482422,1.0,0.002802019896563035,1
2024-01-19 19:30:00+00:00,191.43499755859375,191.74000549316406,191.1699981689453,191.47999572753906,6438261,72.1304508361871,63.497709630008735,55.89845240719909,81.06155813780973,1.8867409640735957,189.70626139853817,188.02560141596197,186.38559935050506,187.17879092140802,186.38559935050506,96.43615770437884,97.54820155174681,1.8650588088189681,30.396839019107176,42.69300730766841,15.67788138035426,1.127855262817894,1.1457500020006808,0.4649052361066495,0.07894314166398972,-0.04034450962443933,179.4160309613946,186.8420341491699,194.2680373369452,0.07948964184201267,3884804.0,0.9290879873425231,-0.00018283209839768652,191.47000122070312,181.6999969482422,0.9998171846143719,-0.00018281538562814337,1
2024-01-19 20:30:00+00:00,191.5800018310547,191.82000732421875,191.32000732421875,191.43429565429688,5716572,72.55875552851784,63.77734885878188,56.10156915527585,81.76516250122954,1.9294260307095783,190.04694147717754,188.36411574120888,186.58930140856583,187.26594361268815,186.58930140856583,94.61153462502594,96.27261908969214,2.490302903998321,31.567018269960933,41.812753338716846,15.1608655758935,1.0830084583309016,1.1134625019006466,0.519989013671875,0.291412353515625,-0.24646441961763857,180.03688805183694,187.33603439331054,194.63518073478414,0.07792570569898048,9601376.0,0.8432703898740185,0.0007571728502525183,191.5800018310547,181.80499267578125,1.0,0.0007574595779780147,1
2024-01-22 14:30:00+00:00,194.75,194.9499969482422,192.42999267578125,192.42999267578125,14810964,79.8494967309261,69.13754760822138,60.19153322764276,90.6371125102888,2.1937583325116066,190.9020430267816,188.97229519442706,186.90932880430833,187.41414274907058,186.90932880430833,95.41469118087056,95.48746117009178,3.0835071699739514,33.72063055457179,51.67527690234138,12.232770232190173,1.24636464824923,1.2262891326649892,0.920636266204867,0.920636266204867,2.0627828705838853,180.45699252849144,187.98328475952147,195.5095769905515,0.08007405808083493,24412340.0,1.348615335336715,0.016411199238461526,194.75,182.1199951171875,1.0,0.01654660266545349,2
2024-01-22 15:30:00+00:00,193.77999877929688,195.3300018310547,193.14999389648438,194.77000427246094,10776514,73.4213171125355,66.03661041676912,58.49000427505779,77.22400070095182,2.2984771800495594,191.42530770905708,189.43017172631943,187.17876684254318,187.54019930412457,187.17876684254318,91.14992626714195,93.72538402434614,2.5508580812353294,35.81721196249347,47.61425201681195,10.782072445326095,1.3130534544150216,1.2739750727602552,0.288992013662866,0.4541293072674968,1.003474035142508,181.14668006203146,188.56628494262694,195.9858898232224,0.0786949255838917,13635826.0,1.5148938551834346,-0.0049931960934274,194.75,182.1199951171875,0.9950192491876605,-0.004980750812339507,0
2024-01-22 16:30:00+00:00,193.66749572753906,193.85499572753906,193.02999877929688,193.7899932861328,5000034,72.6903975758232,65.6822758826476,58.29497446381234,75.70798402919729,2.3453537866123213,191.83297825787199,189.83372639310224,187.43322679881754,187.66153190656843,187.43322679881754,86.70623012575689,91.0902825245898,2.6161713091585317,37.62548537514678,45.41907587136753,10.955552131376136,1.2781922754026762,1.2515261665343518,0.7727264320195313,0.1484824384559898,-0.46861990169120377,182.04598786824795,189.14365997314457,196.24133207804118,0.07505059493830642,8635792.0,1.376914473795185,-0.0005807396177017324,194.75,182.20550537109375,0.994441569846157,-0.0005805710210884385,1
2024-01-22 17:30:00+00:00,193.75729370117188,194.13999938964844,193.50999450683594,193.66319274902344,5093193,72.92210990194916,65.83402251406471,58.407929615800384,76.14409459351134,2.362516165301855,192.18285379301742,190.20739947006123,187.6812294224393,187.782240060917,187.6812294224393,81.28575499482423,86.38063712924102,2.00968612090347,39.38656879685867,45.41247311629789,10.555348307480953,1.2318931759319494,1.220450102348259,0.39253536136407674,0.14936543305560937,-0.455972187238402,183.04594238694742,189.70474472045902,196.36354705397062,0.07020174791435749,13728985.0,1.2275325555986483,0.00046356339445020504,194.75,182.20550537109375,0.9949026634206515,0.00046367085656506823,1
2024-01-22 18:30:00+00:00,194.3800048828125,194.5,193.7449951171875,193.75999450683594,4701837,74.53561996203652,66.88698688530934,59.19005735525442,79.16959782646228,2.3987141783057098,192.5823358093438,190.60479046175183,187.9439264993167,187.91288886927134,187.9439264993167,82.66441019891445,83.55213177316519,2.3537471088970205,41.125897174727264,45.51464824359839,10.08011906709193,1.1978297264234172,1.197177841371471,0.8410670978172999,0.8212004850444624,-0.5680192195888869,184.3518048755212,190.31346969604496,196.27513451656873,0.06265100237040824,18430822.0,1.1330270210414186,0.003208718761078181,194.75,182.66000366210938,0.9981001534419127,0.00321387220963687,1
2024-01-22 19:30:00+00:00,193.9001007080078,194.57000732421875,193.7050018310547,194.38999938964844,4425371,71.02317531850632,65.27909775142939,58.327511121748934,71.06599391939173,2.3614557166769714,192.82192942728267,190.91862953282384,188.17750195848106,188.03144751954335,188.17750195848106,82.13457536115001,82.02824685162956,1.8837707067814238,42.76176615190576,43.54528784701209,9.549636386100213,1.174056566904892,1.1805692239611005,0.2255464023002699,0.5663532607736951,-0.6427989994284613,185.91684006086894,190.87547454833987,195.8341090358108,0.05195674823289191,14005451.0,1.0794227154659475,-0.0024719495656210415,194.75,186.9250030517578,0.9956359471528,-0.0024688968142274614,1
2024-01-22 20:30:00+00:00,193.8699951171875,193.9199981689453,193.4600067138672,193.89999389648438,4882197,70.79778120093353,65.17716896482577,58.273152468745245,70.53757337070606,2.3029518524103594,193.01248682544716,191.1997119694299,188.4007369843127,188.14706232345708,188.4007369843127,80.89233798061323,81.89710784689257,1.5371710771321867,43.93696775936003,42.27129587400714,10.828481264215116,1.123051916060123,1.1445403355169517,0.8912956942877994,0.06521594904796656,-0.5096713468334814,186.34137945792284,191.19646911621095,196.05155877449906,0.050786394547245955,9123254.0,0.9555364633883829,-0.0001552754645338966,194.75,186.9250030517578,0.9954813613206034,-0.00015526340992289,1
2024-01-23 14:30:00+00:00,194.19500732421875,195.75,193.82989501953125,195.02000427246094,10604009,71.83688834587181,65.7754527166681,58.697187087020644,73.06051105533079,2.2567979256693604,193.22749055249653,191.4849781936955,188.62796327215213,188.26682361060088,188.62796327215213,77.46171698944465,80.1628767770693,1.4232026354742497,45.58458796967547,48.43576116446057,9.569870401491047,1.1799842778035963,1.1833185677645415,0.1901522616739248,0.4296624177500874,0.9346300005092925,186.5773749499787,191.46771926879882,196.35806358761894,0.0510827030007564,19727263.0,1.1484501668044564,0.0016750404235306318,194.75,186.9250030517578,0.9971502301628691,0.0016764440873626718,1
